file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/unit_scalar_mul.sio	0	0	0	0	1	1	ok
tests/run-pass/covid_2020_kernel.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/econf_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gradient_descent_from_compiler.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ffi_libm_call.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_guard_or.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/door1_many_locals_300.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/stdlib_os_process.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/autodiff_forward_basic.sio	0	0	0	0	1	1	ok
tests/run-pass/match_patterns_complete.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/algebra_properties_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gum_variance_shadow.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/borrow_reborrow.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/unit_cast_time.sio	0	0	0	0	1	1	ok
